lat,lon,roof_area_m2,ghi,dni,pvout,avg_temp,usability_factor,panel_efficiency,tilt_angle,annual_kwh_actual
26.5,68.5,162.9,5.234,4.434,1725.7,24.0,0.84,0.17,26.2,43530.9
26.5,68.75,97.7,5.254,4.456,1729.5,24.0,0.62,0.2,26.2,18604.6
26.5,68.75,257.4,5.254,4.456,1729.5,24.0,0.74,0.2,26.2,63150.0
26.5,68.75,67.9,5.254,4.456,1729.5,24.0,0.76,0.22,26.2,16168.9
26.5,68.75,147.1,5.254,4.456,1729.5,24.0,0.62,0.19,26.2,29686.9
26.5,68.75,99.0,5.254,4.456,1729.5,24.0,0.64,0.18,26.2,19908.8
26.5,69.0,307.7,5.244,4.445,1725.6,24.0,0.84,0.21,26.2,87852.7
26.5,69.0,180.3,5.244,4.445,1725.6,24.0,0.66,0.2,26.2,39602.8
26.5,69.0,181.6,5.244,4.445,1725.6,24.0,0.77,0.19,26.2,47501.6
26.5,69.0,190.6,5.244,4.445,1725.6,24.0,0.61,0.17,26.2,38067.7
26.5,69.0,320.5,5.244,4.445,1725.6,24.0,0.78,0.22,26.2,81086.7
26.5,69.25,336.5,5.227,4.427,1725.5,24.0,0.83,0.22,26.2,90237.9
26.5,69.25,295.4,5.227,4.427,1725.5,24.0,0.6,0.18,26.2,58112.1
26.5,69.25,167.1,5.227,4.427,1725.5,24.0,0.79,0.21,26.2,44520.3
26.5,69.25,183.5,5.227,4.427,1725.5,24.0,0.79,0.22,26.2,43728.2
26.5,69.25,88.6,5.227,4.427,1725.5,24.0,0.69,0.21,26.2,18645.4
26.5,69.5,50.3,5.226,4.426,1724.4,24.0,0.73,0.21,26.2,11631.7
26.5,69.5,151.7,5.226,4.426,1724.4,24.0,0.65,0.21,26.2,33545.6
26.5,69.5,279.2,5.226,4.426,1724.4,24.0,0.75,0.18,26.2,64845.8
26.5,69.5,168.4,5.226,4.426,1724.4,24.0,0.79,0.22,26.2,43475.7
26.5,69.5,149.2,5.226,4.426,1724.4,24.0,0.62,0.18,26.2,30689.1
26.5,69.75,319.6,5.222,4.421,1722.3,24.0,0.77,0.2,26.2,84111.4
26.5,69.75,295.7,5.222,4.421,1722.3,24.0,0.76,0.19,26.2,71843.2
26.5,69.75,326.2,5.222,4.421,1722.3,24.0,0.76,0.2,26.2,84540.3
26.5,69.75,279.5,5.222,4.421,1722.3,24.0,0.78,0.19,26.2,71864.7
26.5,69.75,222.2,5.222,4.421,1722.3,24.0,0.71,0.19,26.2,52705.1
26.5,70.0,43.9,5.259,4.461,1726.4,24.0,0.61,0.21,26.2,8558.7
26.5,70.0,300.4,5.259,4.461,1726.4,24.0,0.62,0.2,26.2,61302.1
26.5,70.0,345.9,5.259,4.461,1726.4,24.0,0.7,0.17,26.2,79919.5
26.5,70.0,108.6,5.259,4.461,1726.4,24.0,0.84,0.18,26.2,28152.5
26.5,70.0,189.5,5.259,4.461,1726.4,24.0,0.6,0.17,26.2,38347.7
26.5,70.25,163.0,5.308,4.513,1733.5,24.0,0.78,0.18,26.2,39596.8
26.5,70.25,86.9,5.308,4.513,1733.5,24.0,0.61,0.18,26.2,17406.3
26.5,70.25,130.1,5.308,4.513,1733.5,24.0,0.75,0.19,26.2,32909.4
26.5,70.25,204.5,5.308,4.513,1733.5,24.0,0.74,0.22,26.2,49098.5
26.5,70.25,289.7,5.308,4.513,1733.5,24.0,0.6,0.2,26.2,56738.7
26.5,70.5,225.6,5.377,4.587,1743.6,24.0,0.84,0.19,26.2,57617.3
26.5,70.5,83.8,5.377,4.587,1743.6,24.0,0.65,0.17,26.2,17378.3
26.5,70.5,210.2,5.377,4.587,1743.6,24.0,0.7,0.18,26.2,45290.8
26.5,70.5,65.5,5.377,4.587,1743.6,24.0,0.77,0.18,26.2,15163.9
26.5,70.5,300.4,5.377,4.587,1743.6,24.0,0.77,0.18,26.2,75281.5
26.5,70.75,234.8,5.428,4.642,1747.8,24.0,0.68,0.17,26.2,50538.5
26.5,70.75,349.5,5.428,4.642,1747.8,24.0,0.81,0.22,26.2,94451.1
26.5,70.75,211.2,5.428,4.642,1747.8,24.0,0.79,0.22,26.2,53773.6
26.5,70.75,236.7,5.428,4.642,1747.8,24.0,0.74,0.19,26.2,58869.6
26.5,70.75,61.2,5.428,4.642,1747.8,24.0,0.82,0.19,26.2,16666.5
26.5,71.0,171.0,5.529,4.751,1761.8,24.0,0.68,0.17,26.2,36363.4
26.5,71.0,57.7,5.529,4.751,1761.8,24.0,0.6,0.22,26.2,10607.2
26.5,71.0,227.6,5.529,4.751,1761.8,24.0,0.64,0.17,26.2,46516.5
26.5,71.0,145.8,5.529,4.751,1761.8,24.0,0.68,0.2,26.2,31648.9
26.5,71.0,42.9,5.529,4.751,1761.8,24.0,0.64,0.18,26.2,9372.2
26.5,71.25,210.0,5.618,4.846,1772.0,24.0,0.83,0.18,26.2,56092.3
26.5,71.25,192.1,5.618,4.846,1772.0,24.0,0.78,0.17,26.2,50066.0
26.5,71.25,276.4,5.618,4.846,1772.0,24.0,0.75,0.18,26.2,69363.0
26.5,71.25,87.6,5.618,4.846,1772.0,24.0,0.74,0.2,26.2,21532.5
26.5,71.25,98.0,5.618,4.846,1772.0,24.0,0.82,0.22,26.2,25598.2
26.5,71.5,192.1,5.681,4.914,1779.8,24.0,0.78,0.2,26.2,49117.5
26.5,71.5,169.6,5.681,4.914,1779.8,24.0,0.77,0.18,26.2,42226.2
26.5,71.5,63.6,5.681,4.914,1779.8,24.0,0.8,0.22,26.2,17533.7
26.5,71.5,234.2,5.681,4.914,1779.8,24.0,0.66,0.2,26.2,49769.3
26.5,71.5,214.9,5.681,4.914,1779.8,24.0,0.84,0.22,26.2,60258.0
26.5,71.75,139.3,5.659,4.89,1766.8,24.0,0.66,0.21,26.2,29028.4
26.5,71.75,125.6,5.659,4.89,1766.8,24.0,0.81,0.19,26.2,31334.9
26.5,71.75,63.1,5.659,4.89,1766.8,24.0,0.72,0.2,26.2,14782.2
26.5,71.75,104.7,5.659,4.89,1766.8,24.0,0.79,0.22,26.2,25524.9
26.5,71.75,230.0,5.659,4.89,1766.8,24.0,0.69,0.2,26.2,50156.8
26.5,72.0,189.8,5.65,4.88,1759.0,24.0,0.61,0.18,26.2,39125.4
26.5,72.0,150.2,5.65,4.88,1759.0,24.0,0.67,0.18,26.2,34528.4
26.5,72.0,219.0,5.65,4.88,1759.0,24.0,0.75,0.19,26.2,56808.9
26.5,72.0,306.6,5.65,4.88,1759.0,24.0,0.82,0.19,26.2,82181.9
26.5,72.0,286.3,5.65,4.88,1759.0,24.0,0.8,0.2,26.2,78958.0
26.5,72.25,147.1,5.699,4.933,1762.7,24.0,0.78,0.19,26.2,35683.1
26.5,72.25,235.0,5.699,4.933,1762.7,24.0,0.79,0.22,26.2,60022.8
26.5,72.25,202.6,5.699,4.933,1762.7,24.0,0.8,0.2,26.2,55584.4
26.5,72.25,61.8,5.699,4.933,1762.7,24.0,0.83,0.18,26.2,17960.0
26.5,72.25,323.6,5.699,4.933,1762.7,24.0,0.69,0.19,26.2,69722.2
26.5,72.5,302.2,5.796,5.037,1776.4,24.0,0.62,0.19,26.2,65751.3
26.5,72.5,301.5,5.796,5.037,1776.4,24.0,0.84,0.18,26.2,88794.4
26.5,72.5,321.7,5.796,5.037,1776.4,24.0,0.65,0.21,26.2,71834.1
26.5,72.5,184.7,5.796,5.037,1776.4,24.0,0.69,0.18,26.2,41477.9
26.5,72.5,131.2,5.796,5.037,1776.4,24.0,0.78,0.2,26.2,32063.0
26.5,72.75,80.6,5.769,5.008,1765.8,24.0,0.64,0.18,26.2,17835.8
26.5,72.75,263.1,5.769,5.008,1765.8,24.0,0.63,0.18,26.2,57461.9
26.5,72.75,347.3,5.769,5.008,1765.8,24.0,0.73,0.17,26.2,79886.2
26.5,72.75,204.3,5.769,5.008,1765.8,24.0,0.84,0.21,26.2,58321.9
26.5,72.75,322.4,5.769,5.008,1765.8,24.0,0.61,0.21,26.2,68088.9
26.5,73.0,67.1,5.776,5.015,1764.6,24.0,0.66,0.19,26.2,14258.7
26.5,73.0,276.8,5.776,5.015,1764.6,24.0,0.83,0.19,26.2,81029.8
26.5,73.0,225.1,5.776,5.015,1764.6,24.0,0.81,0.17,26.2,60513.0
26.5,73.0,251.9,5.776,5.015,1764.6,24.0,0.83,0.18,26.2,69692.6
26.5,73.0,258.0,5.776,5.015,1764.6,24.0,0.68,0.22,26.2,60168.9
26.5,73.25,197.4,5.722,4.957,1752.8,24.0,0.79,0.21,26.2,54260.7
26.5,73.25,339.7,5.722,4.957,1752.8,24.0,0.83,0.19,26.2,94737.0
26.5,73.25,69.1,5.722,4.957,1752.8,24.0,0.64,0.22,26.2,14385.1
26.5,73.25,291.1,5.722,4.957,1752.8,24.0,0.72,0.2,26.2,69239.4
26.5,73.25,311.6,5.722,4.957,1752.8,24.0,0.75,0.19,26.2,77097.6
26.5,73.5,191.6,5.702,4.936,1749.0,24.0,0.76,0.19,26.2,46341.9
26.5,73.5,247.9,5.702,4.936,1749.0,24.0,0.7,0.19,26.2,54324.5
26.5,73.5,51.2,5.702,4.936,1749.0,24.0,0.72,0.21,26.2,12198.0
26.5,73.5,250.5,5.702,4.936,1749.0,24.0,0.68,0.2,26.2,53234.4
26.5,73.5,154.5,5.702,4.936,1749.0,24.0,0.68,0.21,26.2,33466.3
26.5,73.75,242.1,5.637,4.866,1737.8,24.0,0.83,0.17,26.2,64522.8
26.5,73.75,106.6,5.637,4.866,1737.8,24.0,0.72,0.2,26.2,23362.5
26.5,73.75,318.5,5.637,4.866,1737.8,24.0,0.84,0.21,26.2,90804.8
26.5,73.75,57.7,5.637,4.866,1737.8,24.0,0.84,0.21,26.2,16339.8
26.5,73.75,130.3,5.637,4.866,1737.8,24.0,0.64,0.21,26.2,26106.9
26.5,74.0,313.6,5.546,4.769,1723.5,24.0,0.68,0.2,26.2,69306.7
26.5,74.0,340.0,5.546,4.769,1723.5,24.0,0.61,0.19,26.2,69032.8
26.5,74.0,121.4,5.546,4.769,1723.5,24.0,0.75,0.19,26.2,28438.2
26.5,74.0,153.8,5.546,4.769,1723.5,24.0,0.85,0.17,26.2,43714.6
26.5,74.0,166.7,5.546,4.769,1723.5,24.0,0.63,0.19,26.2,33589.3
26.5,74.25,338.6,5.489,4.708,1717.6,24.0,0.65,0.18,26.2,68747.5
26.5,74.25,161.3,5.489,4.708,1717.6,24.0,0.67,0.19,26.2,35427.3
26.5,74.25,309.1,5.489,4.708,1717.6,24.0,0.81,0.22,26.2,81235.1
26.5,74.25,301.6,5.489,4.708,1717.6,24.0,0.63,0.18,26.2,56733.6
26.5,74.25,58.4,5.489,4.708,1717.6,24.0,0.73,0.2,26.2,13686.8
26.5,74.5,258.3,5.411,4.624,1696.9,24.0,0.63,0.17,26.2,49149.9
26.5,74.5,328.1,5.411,4.624,1696.9,24.0,0.81,0.19,26.2,84904.2
26.5,74.5,225.7,5.411,4.624,1696.9,24.0,0.79,0.2,26.2,54554.1
26.5,74.5,220.5,5.411,4.624,1696.9,24.0,0.66,0.2,26.2,44154.4
26.5,74.5,122.0,5.411,4.624,1696.9,24.0,0.8,0.17,26.2,31825.4
26.5,74.75,298.6,5.379,4.59,1701.7,24.0,0.82,0.17,26.2,74286.3
26.5,74.75,283.5,5.379,4.59,1701.7,24.0,0.69,0.19,26.2,58406.0
26.5,74.75,130.3,5.379,4.59,1701.7,24.0,0.73,0.2,26.2,30282.0
26.5,74.75,269.7,5.379,4.59,1701.7,24.0,0.76,0.22,26.2,67316.3
26.5,74.75,89.8,5.379,4.59,1701.7,24.0,0.84,0.18,26.2,24995.6
26.5,75.0,95.1,5.2,4.398,1676.1,24.0,0.82,0.18,26.2,23780.4
26.5,75.0,328.5,5.2,4.398,1676.1,24.0,0.79,0.2,26.2,86119.1
26.5,75.0,136.6,5.2,4.398,1676.1,24.0,0.78,0.21,26.2,34409.6
26.5,75.0,327.3,5.2,4.398,1676.1,24.0,0.67,0.17,26.2,72296.4
26.5,75.0,92.4,5.2,4.398,1676.1,24.0,0.65,0.21,26.2,17932.9
26.5,75.25,307.0,5.072,4.26,1652.8,24.0,0.8,0.22,26.2,79337.5
26.5,75.25,47.6,5.072,4.26,1652.8,24.0,0.68,0.21,26.2,10644.2
26.5,75.25,279.3,5.072,4.26,1652.8,24.0,0.77,0.21,26.2,69802.4
26.5,75.25,164.3,5.072,4.26,1652.8,24.0,0.64,0.17,26.2,32129.0
26.5,75.25,294.5,5.072,4.26,1652.8,24.0,0.81,0.18,26.2,74602.8
26.5,75.5,289.6,5.009,4.193,1645.8,24.0,0.68,0.2,26.2,61964.2
26.5,75.5,170.7,5.009,4.193,1645.8,24.0,0.72,0.21,26.2,35706.6
26.5,75.5,313.9,5.009,4.193,1645.8,24.0,0.78,0.22,26.2,77698.8
26.5,75.5,119.1,5.009,4.193,1645.8,24.0,0.67,0.19,26.2,24724.5
26.5,75.5,331.2,5.009,4.193,1645.8,24.0,0.75,0.17,26.2,74661.7
26.5,75.75,194.5,4.972,4.153,1644.1,24.0,0.63,0.2,26.2,38084.0
26.5,75.75,164.5,4.972,4.153,1644.1,24.0,0.68,0.19,26.2,31839.9
26.5,75.75,125.6,4.972,4.153,1644.1,24.0,0.65,0.19,26.2,25118.7
26.5,75.75,188.1,4.972,4.153,1644.1,24.0,0.69,0.17,26.2,38823.7
26.5,75.75,83.8,4.972,4.153,1644.1,24.0,0.69,0.18,26.2,18284.4
26.5,76.0,279.2,4.942,4.121,1642.0,24.0,0.6,0.22,26.2,54583.3
26.5,76.0,270.1,4.942,4.121,1642.0,24.0,0.69,0.22,26.2,59346.1
26.5,76.0,92.2,4.942,4.121,1642.0,24.0,0.81,0.19,26.2,24172.3
26.5,76.0,116.3,4.942,4.121,1642.0,24.0,0.8,0.21,26.2,27336.0
26.5,76.0,43.7,4.942,4.121,1642.0,24.0,0.76,0.18,26.2,9286.3
26.5,76.25,338.2,4.888,4.063,1632.6,24.0,0.84,0.18,26.2,85513.3
26.5,76.25,319.6,4.888,4.063,1632.6,24.0,0.77,0.2,26.2,78146.2
26.5,76.25,281.8,4.888,4.063,1632.6,24.0,0.82,0.19,26.2,70940.0
26.5,76.25,219.4,4.888,4.063,1632.6,24.0,0.62,0.18,26.2,42563.7
26.5,76.25,278.4,4.888,4.063,1632.6,24.0,0.84,0.21,26.2,70439.1
26.5,76.5,297.2,4.823,3.993,1621.3,24.0,0.62,0.18,26.2,60451.7
26.5,76.5,244.7,4.823,3.993,1621.3,24.0,0.84,0.17,26.2,65429.9
26.5,76.5,220.6,4.823,3.993,1621.3,24.0,0.81,0.21,26.2,50837.0
26.5,76.5,205.4,4.823,3.993,1621.3,24.0,0.65,0.18,26.2,40562.2
26.5,76.5,286.1,4.823,3.993,1621.3,24.0,0.66,0.17,26.2,61539.5
26.5,76.75,148.7,4.765,3.931,1612.4,24.0,0.63,0.2,26.2,27860.6
26.5,76.75,123.8,4.765,3.931,1612.4,24.0,0.73,0.2,26.2,28257.2
26.5,76.75,349.2,4.765,3.931,1612.4,24.0,0.6,0.22,26.2,66844.8
26.5,76.75,300.7,4.765,3.931,1612.4,24.0,0.69,0.19,26.2,58088.6
26.5,76.75,44.9,4.765,3.931,1612.4,24.0,0.77,0.21,26.2,9907.7
26.5,77.0,119.9,4.718,3.881,1601.2,24.0,0.75,0.19,26.2,25372.8
26.5,77.0,296.8,4.718,3.881,1601.2,24.0,0.75,0.2,26.2,62743.9
26.5,77.0,346.6,4.718,3.881,1601.2,24.0,0.76,0.17,26.2,83535.6
26.5,77.0,205.0,4.718,3.881,1601.2,24.0,0.81,0.19,26.2,47057.9
26.5,77.0,136.6,4.718,3.881,1601.2,24.0,0.63,0.17,26.2,25405.8
26.5,77.25,295.4,4.639,3.796,1585.9,24.0,0.76,0.2,26.2,63003.2
26.5,77.25,217.6,4.639,3.796,1585.9,24.0,0.77,0.21,26.2,50781.2
26.5,77.25,200.8,4.639,3.796,1585.9,24.0,0.71,0.19,26.2,43753.9
26.5,77.25,155.5,4.639,3.796,1585.9,24.0,0.81,0.22,26.2,36344.4
26.5,77.25,270.6,4.639,3.796,1585.9,24.0,0.61,0.2,26.2,51006.5
26.5,77.5,79.6,4.586,3.739,1587.0,24.0,0.77,0.2,26.2,16555.1
26.5,77.5,190.1,4.586,3.739,1587.0,24.0,0.75,0.2,26.2,45070.3
26.5,77.5,40.9,4.586,3.739,1587.0,24.0,0.8,0.2,26.2,9805.8
26.5,77.5,184.8,4.586,3.739,1587.0,24.0,0.67,0.2,26.2,38362.9
26.5,77.5,250.7,4.586,3.739,1587.0,24.0,0.77,0.2,26.2,53920.7
26.5,77.75,60.1,4.43,3.572,1549.1,24.0,0.7,0.19,26.2,11410.0
26.5,77.75,242.7,4.43,3.572,1549.1,24.0,0.71,0.19,26.2,47956.7
26.5,77.75,299.9,4.43,3.572,1549.1,24.0,0.69,0.18,26.2,58532.0
26.5,77.75,328.4,4.43,3.572,1549.1,24.0,0.68,0.17,26.2,66877.5
26.5,77.75,48.4,4.43,3.572,1549.1,24.0,0.63,0.17,26.2,8994.5
26.5,78.0,223.8,4.427,3.568,1553.1,24.0,0.8,0.19,26.2,53315.8
26.5,78.0,306.2,4.427,3.568,1553.1,24.0,0.84,0.18,26.2,72357.1
26.5,78.0,99.8,4.427,3.568,1553.1,24.0,0.67,0.21,26.2,19822.0
26.5,78.0,94.3,4.427,3.568,1553.1,24.0,0.63,0.22,26.2,18534.7
26.5,78.0,83.4,4.427,3.568,1553.1,24.0,0.84,0.22,26.2,20291.2
26.5,78.25,117.7,4.357,3.493,1537.9,24.0,0.74,0.21,26.2,25199.4
26.5,78.25,290.6,4.357,3.493,1537.9,24.0,0.83,0.19,26.2,73828.9
26.5,78.25,141.5,4.357,3.493,1537.9,24.0,0.83,0.17,26.2,33911.5
26.5,78.25,75.8,4.357,3.493,1537.9,24.0,0.79,0.22,26.2,17956.4
26.5,78.25,140.8,4.357,3.493,1537.9,24.0,0.68,0.22,26.2,28442.6
26.5,78.5,195.0,4.303,3.435,1526.5,24.0,0.79,0.19,26.2,41354.9
26.5,78.5,287.4,4.303,3.435,1526.5,24.0,0.74,0.22,26.2,63788.8
26.5,78.5,256.3,4.303,3.435,1526.5,24.0,0.78,0.19,26.2,58171.8
26.5,78.5,276.6,4.303,3.435,1526.5,24.0,0.76,0.21,26.2,58830.0
26.5,78.5,141.9,4.303,3.435,1526.5,24.0,0.66,0.2,26.2,26797.1
26.5,78.75,335.1,4.281,3.412,1523.1,24.0,0.83,0.19,26.2,82507.8
26.5,78.75,88.8,4.281,3.412,1523.1,24.0,0.63,0.18,26.2,15544.7
26.5,78.75,270.0,4.281,3.412,1523.1,24.0,0.82,0.22,26.2,63368.9
26.5,78.75,151.1,4.281,3.412,1523.1,24.0,0.62,0.2,26.2,26207.8
26.5,78.75,290.9,4.281,3.412,1523.1,24.0,0.84,0.22,26.2,68221.1
26.5,79.0,139.7,4.262,3.392,1523.9,24.0,0.78,0.2,26.2,29564.0
26.5,79.0,298.7,4.262,3.392,1523.9,24.0,0.62,0.19,26.2,53928.2
26.5,79.0,242.7,4.262,3.392,1523.9,24.0,0.73,0.19,26.2,53097.2
26.5,79.0,219.9,4.262,3.392,1523.9,24.0,0.6,0.18,26.2,39511.4
26.5,79.0,229.1,4.262,3.392,1523.9,24.0,0.7,0.19,26.2,43352.6
26.5,79.25,46.9,4.219,3.345,1511.0,24.0,0.62,0.2,26.2,8502.9
26.5,79.25,304.3,4.219,3.345,1511.0,24.0,0.61,0.18,26.2,51307.2
26.5,79.25,78.9,4.219,3.345,1511.0,24.0,0.78,0.19,26.2,18385.1
26.5,79.25,256.2,4.219,3.345,1511.0,24.0,0.7,0.22,26.2,48312.8
26.5,79.25,287.0,4.219,3.345,1511.0,24.0,0.69,0.2,26.2,57806.1
26.5,79.5,167.0,4.228,3.355,1518.1,24.0,0.66,0.19,26.2,29509.3
26.5,79.5,287.1,4.228,3.355,1518.1,24.0,0.65,0.18,26.2,56108.1
26.5,79.5,89.3,4.228,3.355,1518.1,24.0,0.7,0.21,26.2,17132.8
26.5,79.5,75.4,4.228,3.355,1518.1,24.0,0.62,0.19,26.2,13470.2
26.5,79.5,332.8,4.228,3.355,1518.1,24.0,0.61,0.19,26.2,56787.7
26.5,79.75,46.2,4.206,3.331,1513.7,24.0,0.73,0.2,26.2,8744.6
26.5,79.75,283.6,4.206,3.331,1513.7,24.0,0.79,0.21,26.2,67604.7
26.5,79.75,343.5,4.206,3.331,1513.7,24.0,0.64,0.19,26.2,61990.3
26.5,79.75,204.0,4.206,3.331,1513.7,24.0,0.72,0.2,26.2,43201.9
26.5,79.75,206.1,4.206,3.331,1513.7,24.0,0.85,0.19,26.2,46255.3
26.5,80.0,327.3,4.178,3.301,1510.6,24.0,0.61,0.22,26.2,55813.9
26.5,80.0,198.0,4.178,3.301,1510.6,24.0,0.74,0.18,26.2,43060.0
26.5,80.0,205.5,4.178,3.301,1510.6,24.0,0.61,0.17,26.2,34553.4
26.5,80.0,74.6,4.178,3.301,1510.6,24.0,0.71,0.2,26.2,14087.3
26.5,80.0,261.0,4.178,3.301,1510.6,24.0,0.64,0.21,26.2,46423.0
26.5,80.25,222.9,4.069,3.184,1473.8,24.0,0.76,0.18,26.2,43672.5
26.5,80.25,171.8,4.069,3.184,1473.8,24.0,0.78,0.18,26.2,38352.9
26.5,80.25,252.4,4.069,3.184,1473.8,24.0,0.81,0.19,26.2,54614.2
26.5,80.25,261.7,4.069,3.184,1473.8,24.0,0.84,0.21,26.2,60734.1
26.5,80.25,333.4,4.069,3.184,1473.8,24.0,0.7,0.18,26.2,61110.0
26.5,80.5,147.9,4.134,3.254,1500.9,24.0,0.81,0.2,26.2,32284.2
26.5,80.5,95.4,4.134,3.254,1500.9,24.0,0.67,0.19,26.2,17779.4
26.5,80.5,311.8,4.134,3.254,1500.9,24.0,0.63,0.2,26.2,51518.1
26.5,80.5,211.4,4.134,3.254,1500.9,24.0,0.82,0.19,26.2,48001.6
26.5,80.5,213.4,4.134,3.254,1500.9,24.0,0.8,0.17,26.2,44954.5
26.5,80.75,88.6,4.129,3.249,1496.7,24.0,0.84,0.2,26.2,21291.8
26.5,80.75,168.1,4.129,3.249,1496.7,24.0,0.83,0.19,26.2,38961.6
26.5,80.75,66.5,4.129,3.249,1496.7,24.0,0.64,0.18,26.2,11776.2
26.5,80.75,124.8,4.129,3.249,1496.7,24.0,0.67,0.2,26.2,23769.3
26.5,80.75,69.1,4.129,3.249,1496.7,24.0,0.71,0.19,26.2,12851.4
26.5,81.0,48.6,4.117,3.236,1493.5,24.0,0.76,0.18,26.2,10372.6
26.5,81.0,103.0,4.117,3.236,1493.5,24.0,0.6,0.18,26.2,17912.9
26.5,81.0,71.1,4.117,3.236,1493.5,24.0,0.64,0.17,26.2,12685.1
26.5,81.0,171.3,4.117,3.236,1493.5,24.0,0.65,0.18,26.2,31969.8
26.5,81.0,283.8,4.117,3.236,1493.5,24.0,0.65,0.2,26.2,50687.2
26.5,81.25,152.4,4.119,3.238,1490.3,24.0,0.64,0.2,26.2,27042.8
26.5,81.25,129.1,4.119,3.238,1490.3,24.0,0.8,0.19,26.2,30220.1
26.5,81.25,329.9,4.119,3.238,1490.3,24.0,0.7,0.17,26.2,68230.3
26.5,81.25,75.3,4.119,3.238,1490.3,24.0,0.79,0.18,26.2,15695.5
26.5,81.25,93.2,4.119,3.238,1490.3,24.0,0.79,0.19,26.2,20846.9
26.5,81.5,68.1,4.114,3.233,1487.8,24.0,0.79,0.18,26.2,15474.5
26.5,81.5,274.9,4.114,3.233,1487.8,24.0,0.61,0.21,26.2,45258.3
26.5,81.5,88.6,4.114,3.233,1487.8,24.0,0.75,0.19,26.2,18825.5
26.5,81.5,338.6,4.114,3.233,1487.8,24.0,0.77,0.21,26.2,72472.7
26.5,81.5,204.8,4.114,3.233,1487.8,24.0,0.81,0.21,26.2,46772.0
26.5,81.75,150.6,4.114,3.233,1486.9,24.0,0.68,0.2,26.2,26894.9
26.5,81.75,66.1,4.114,3.233,1486.9,24.0,0.76,0.21,26.2,13737.3
26.5,81.75,211.4,4.114,3.233,1486.9,24.0,0.78,0.17,26.2,45832.0
26.5,81.75,49.0,4.114,3.233,1486.9,24.0,0.75,0.2,26.2,10268.0
26.5,81.75,103.2,4.114,3.233,1486.9,24.0,0.76,0.18,26.2,22457.1
26.5,82.0,253.0,4.114,3.233,1485.2,24.0,0.61,0.2,26.2,41951.7
26.5,82.0,138.6,4.114,3.233,1485.2,24.0,0.64,0.17,26.2,24843.7
26.5,82.0,242.8,4.114,3.233,1485.2,24.0,0.62,0.18,26.2,39085.5
26.5,82.0,250.1,4.114,3.233,1485.2,24.0,0.83,0.18,26.2,61001.9
26.5,82.0,80.2,4.114,3.233,1485.2,24.0,0.6,0.21,26.2,13533.3
26.5,82.25,320.7,4.107,3.225,1481.3,24.0,0.71,0.18,26.2,61897.0
26.5,82.25,261.7,4.107,3.225,1481.3,24.0,0.71,0.2,26.2,50498.4
26.5,82.25,121.2,4.107,3.225,1481.3,24.0,0.62,0.2,26.2,20476.9
26.5,82.25,254.7,4.107,3.225,1481.3,24.0,0.69,0.21,26.2,50539.8
26.5,82.25,184.0,4.107,3.225,1481.3,24.0,0.71,0.19,26.2,35280.8
26.5,82.5,290.0,4.107,3.225,1479.7,24.0,0.75,0.18,26.2,58935.9
26.5,82.5,277.7,4.107,3.225,1479.7,24.0,0.63,0.18,26.2,46697.9
26.5,82.5,316.2,4.107,3.225,1479.7,24.0,0.62,0.17,26.2,51096.1
26.5,82.5,134.8,4.107,3.225,1479.7,24.0,0.61,0.19,26.2,23471.1
26.5,82.5,345.8,4.107,3.225,1479.7,24.0,0.63,0.17,26.2,60076.0
26.5,82.75,154.6,4.091,3.208,1476.1,24.0,0.68,0.17,26.2,27017.3
26.5,82.75,247.8,4.091,3.208,1476.1,24.0,0.76,0.19,26.2,53851.7
26.5,82.75,193.4,4.091,3.208,1476.1,24.0,0.82,0.21,26.2,46309.2
26.5,82.75,191.9,4.091,3.208,1476.1,24.0,0.67,0.2,26.2,37887.8
26.5,82.75,347.1,4.091,3.208,1476.1,24.0,0.77,0.19,26.2,77838.7
26.5,83.0,58.7,4.066,3.181,1470.0,24.0,0.64,0.21,26.2,10240.3
26.5,83.0,296.5,4.066,3.181,1470.0,24.0,0.66,0.17,26.2,54923.8
26.5,83.0,189.9,4.066,3.181,1470.0,24.0,0.65,0.18,26.2,34067.8
26.5,83.0,157.9,4.066,3.181,1470.0,24.0,0.71,0.2,26.2,31071.8
26.5,83.0,92.4,4.066,3.181,1470.0,24.0,0.82,0.21,26.2,20891.2
26.5,83.25,80.5,4.029,3.142,1462.6,24.0,0.71,0.2,26.2,14806.7
26.5,83.25,71.9,4.029,3.142,1462.6,24.0,0.61,0.19,26.2,11891.6
26.5,83.25,322.0,4.029,3.142,1462.6,24.0,0.75,0.21,26.2,66935.7
26.5,83.25,262.3,4.029,3.142,1462.6,24.0,0.65,0.22,26.2,43536.2
26.5,83.25,314.8,4.029,3.142,1462.6,24.0,0.67,0.21,26.2,60666.6
26.5,83.5,339.2,3.985,3.094,1454.1,24.0,0.71,0.19,26.2,64605.3
26.5,83.5,59.7,3.985,3.094,1454.1,24.0,0.84,0.17,26.2,13917.4
26.5,83.5,297.6,3.985,3.094,1454.1,24.0,0.66,0.18,26.2,55761.9
26.5,83.5,113.6,3.985,3.094,1454.1,24.0,0.78,0.19,26.2,24503.2
26.5,83.5,296.7,3.985,3.094,1454.1,24.0,0.73,0.18,26.2,55994.5
26.5,83.75,294.2,3.954,3.061,1448.1,24.0,0.67,0.18,26.2,50773.5
26.5,83.75,219.2,3.954,3.061,1448.1,24.0,0.7,0.17,26.2,41735.1
